id,source,target,labels,weight
da2c0463678afda4a0c2b16191b1005a,CH.ifa.draw.framework.Drawing.addAll(java.util.Vector),CH.ifa.draw.framework.Drawing.addAll(java.util.Vector).newFigures,hasParameter,1
174cd267aef8b9840831c79ca9a56eb5,CH.ifa.draw.figures.LineConnection.write(CH.ifa.draw.util.StorableOutput),CH.ifa.draw.figures.PolyLineFigure.write(CH.ifa.draw.util.StorableOutput),invokes,1
7f01249f0702d0a62846bb6c4cc6e662,"CH.ifa.draw.figures.TextTool.CH.ifa.draw.figures.TextTool(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Figure)","CH.ifa.draw.figures.TextTool.CH.ifa.draw.figures.TextTool(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Figure).prototype",hasParameter,1
5e63a3f79e0c21d57944b32bfe4f5749,CH.ifa.draw.figures.EllipseFigure,CH.ifa.draw.figures.EllipseFigure.handles(),hasScript,1
56c42bc22a1c26332b0a0771948b0afb,CH.ifa.draw.application.DrawApplication.saveAsStorableOutput(java.lang.String),CH.ifa.draw.application.DrawApplication.showStatus(java.lang.String),invokes,1
fcc50fdf91c7acdd1fa34379ba1ffbef,CH.ifa.draw.figures.GroupCommand.execute(),CH.ifa.draw.framework.DrawingView.selectionZOrdered(),invokes,1
7f32057f9d2b6bc44d39d57b139a931a,CH.ifa.draw.util,CH.ifa.draw.util.Iconkit,contains,1
0c5353e026157eed1f39fd3bcac4bd69,CH.ifa.draw.standard.ChopBoxConnector.serialVersionUID,long,type,1
e086ca3f42d1a6aadf1ec2c2d8b6f0cc,CH.ifa.draw.samples.javadraw.JavaDrawApp.createDrawing(),CH.ifa.draw.samples.javadraw.BouncingDrawing,instantiates,1
f79fcbb702a87f8040bb04ced9710a7a,CH.ifa.draw.samples.nothing.NothingApp.createTools(java.awt.Panel),CH.ifa.draw.standard.CreationTool,instantiates,4
733687ceef693eb9088c9ee1fb064483,CH.ifa.draw.figures.PolyLineFigure.fEndDecoration,CH.ifa.draw.figures.LineDecoration,type,1
