id,labels,kind,simpleName
"CH.ifa.draw.standard.SelectionTool.mouseDrag(java.awt.event.MouseEvent,int,int)",Operation,method,"mouseDrag(java.awt.event.MouseEvent,int,int)"
CH.ifa.draw.application.DrawApplication.createDrawingView(),Operation,method,createDrawingView()
"CH.ifa.draw.figures.FontSizeHandle.invokeStart(int,int,CH.ifa.draw.framework.DrawingView)",Operation,method,"invokeStart(int,int,CH.ifa.draw.framework.DrawingView)"
CH.ifa.draw.samples.net.NodeFigure.drawBorder(java.awt.Graphics).g,Variable,parameter,g
"CH.ifa.draw.contrib.PolygonFigure.basicMoveBy(int,int).dy",Variable,parameter,dy
CH.ifa.draw.util.FloatingTextField.createOverlay(java.awt.Container).container,Variable,parameter,container
"CH.ifa.draw.standard.FigureChangeEventMulticaster.addInternal(CH.ifa.draw.framework.FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener)",Operation,method,"addInternal(CH.ifa.draw.framework.FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener)"
CH.ifa.draw.applet.DrawApplet.showHelp(),Operation,method,showHelp()
"CH.ifa.draw.contrib.PolygonFigure.setPointAt(java.awt.Point,int)",Operation,method,"setPointAt(java.awt.Point,int)"
"CH.ifa.draw.figures.GroupFigure.setAttribute(java.lang.String,java.lang.Object)",Operation,method,"setAttribute(java.lang.String,java.lang.Object)"
CH.ifa.draw.framework.DrawingChangeEvent.getDrawing(),Operation,method,getDrawing()
CH.ifa.draw.standard.AbstractFigure.figures(),Operation,method,figures()
"CH.ifa.draw.standard.ConnectionTool.mouseDown(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
CH.ifa.draw.figures.ArrowTip.read(CH.ifa.draw.util.StorableInput).dr,Variable,parameter,dr
CH.ifa.draw.contrib.TriangleFigure.chop(java.awt.Point).p,Variable,parameter,p
"CH.ifa.draw.standard.ConnectionTool.CH.ifa.draw.standard.ConnectionTool(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.ConnectionFigure)",Constructor,ctor,"CH.ifa.draw.standard.ConnectionTool(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.ConnectionFigure)"
"CH.ifa.draw.figures.LineConnection.insertPointAt(java.awt.Point,int).p",Variable,parameter,p
"CH.ifa.draw.framework.DrawingChangeEvent.CH.ifa.draw.framework.DrawingChangeEvent(CH.ifa.draw.framework.Drawing,java.awt.Rectangle).source",Variable,parameter,source
CH.ifa.draw.figures.ScribbleTool.CH.ifa.draw.figures.ScribbleTool(CH.ifa.draw.framework.DrawingView).view,Variable,parameter,view
CH.ifa.draw.standard.StandardDrawingView.selectionElements(),Operation,method,selectionElements()
CH.ifa.draw.contrib.PolygonHandle.myOwner(),Operation,method,myOwner()
CH.ifa.draw.framework.DrawingView.paint(java.awt.Graphics),Operation,method,paint(java.awt.Graphics)
"CH.ifa.draw.framework.DrawingChangeEvent.CH.ifa.draw.framework.DrawingChangeEvent(CH.ifa.draw.framework.Drawing,java.awt.Rectangle).r",Variable,parameter,r
CH.ifa.draw.figures.PolyLineFigure.CH.ifa.draw.figures.PolyLineFigure(int),Constructor,ctor,CH.ifa.draw.figures.PolyLineFigure(int)
CH.ifa.draw.figures.FontSizeHandle.draw(java.awt.Graphics).g,Variable,parameter,g
CH.ifa.draw.standard.SelectionTool.CH.ifa.draw.standard.SelectionTool(CH.ifa.draw.framework.DrawingView),Constructor,ctor,CH.ifa.draw.standard.SelectionTool(CH.ifa.draw.framework.DrawingView)
CH.ifa.draw.standard.StandardDrawingView.drawHandles(java.awt.Graphics),Operation,method,drawHandles(java.awt.Graphics)
"CH.ifa.draw.standard.StandardDrawingView.CH.ifa.draw.standard.StandardDrawingView(CH.ifa.draw.framework.DrawingEditor,int,int).width",Variable,parameter,width
CH.ifa.draw.samples.pert.PertFigure.removePreTask(CH.ifa.draw.samples.pert.PertFigure),Operation,method,removePreTask(CH.ifa.draw.samples.pert.PertFigure)
"CH.ifa.draw.figures.TextTool.mouseUp(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
"CH.ifa.draw.standard.NullHandle.CH.ifa.draw.standard.NullHandle(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator).locator",Variable,parameter,locator
CH.ifa.draw.standard.NullHandle.draw(java.awt.Graphics),Operation,method,draw(java.awt.Graphics)
"CH.ifa.draw.standard.AbstractConnector.containsPoint(int,int).x",Variable,parameter,x
CH.ifa.draw.framework.Figure.includes(CH.ifa.draw.framework.Figure),Operation,method,includes(CH.ifa.draw.framework.Figure)
CH.ifa.draw.figures.PolyLineFigure.getAttribute(java.lang.String).name,Variable,parameter,name
"CH.ifa.draw.standard.NorthEastHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Operation,method,"invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)"
CH.ifa.draw.util.CommandButton.actionPerformed(java.awt.event.ActionEvent).e,Variable,parameter,e
CH.ifa.draw.standard.ChangeConnectionHandle.draw(java.awt.Graphics).g,Variable,parameter,g
"CH.ifa.draw.standard.AbstractTool.mouseUp(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
"CH.ifa.draw.figures.ScribbleTool.mouseDown(java.awt.event.MouseEvent,int,int).y",Variable,parameter,y
CH.ifa.draw.contrib.PolygonScaleHandle.fOrigin,Variable,field,fOrigin
"CH.ifa.draw.standard.ToggleGridCommand.CH.ifa.draw.standard.ToggleGridCommand(java.lang.String,CH.ifa.draw.framework.DrawingView,java.awt.Point).name",Variable,parameter,name
"CH.ifa.draw.util.Filler.CH.ifa.draw.util.Filler(int,int).height",Variable,parameter,height
CH.ifa.draw.framework.FigureEnumeration.nextFigure(),Operation,method,nextFigure()
"CH.ifa.draw.figures.ChopEllipseConnector.chop(CH.ifa.draw.framework.Figure,java.awt.Point).from",Variable,parameter,from
"CH.ifa.draw.figures.RectangleFigure.basicMoveBy(int,int).x",Variable,parameter,x
CH.ifa.draw.samples.pert.PertFigure.read(CH.ifa.draw.util.StorableInput).dr,Variable,parameter,dr
CH.ifa.draw.framework.Drawing.orphan(CH.ifa.draw.framework.Figure),Operation,method,orphan(CH.ifa.draw.framework.Figure)
"CH.ifa.draw.standard.StandardDrawingView.moveSelection(int,int).dy",Variable,parameter,dy
"CH.ifa.draw.figures.PolyLineFigure.setPointAt(java.awt.Point,int).i",Variable,parameter,i
CH.ifa.draw.contrib.TriangleFigure.chop(java.awt.Point),Operation,method,chop(java.awt.Point)
"CH.ifa.draw.util.FloatingTextField.setBounds(java.awt.Rectangle,java.lang.String)",Operation,method,"setBounds(java.awt.Rectangle,java.lang.String)"
CH.ifa.draw.standard.OffsetLocator.fBase,Variable,field,fBase
"CH.ifa.draw.standard.EastHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).y",Variable,parameter,y
CH.ifa.draw.util.PaletteListener.paletteUserSelected(CH.ifa.draw.util.PaletteButton).button,Variable,parameter,button
CH.ifa.draw.standard.ChangeConnectionEndHandle.locate(),Operation,method,locate()
"CH.ifa.draw.standard.AbstractTool.mouseUp(java.awt.event.MouseEvent,int,int)",Operation,method,"mouseUp(java.awt.event.MouseEvent,int,int)"
"CH.ifa.draw.standard.SelectionTool.createHandleTracker(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Handle).handle",Variable,parameter,handle
CH.ifa.draw.standard.BoxHandleKit.north(CH.ifa.draw.framework.Figure).owner,Variable,parameter,owner
CH.ifa.draw.samples.pert.PertApplication.createTools(java.awt.Panel),Operation,method,createTools(java.awt.Panel)
"CH.ifa.draw.standard.RelativeLocator.CH.ifa.draw.standard.RelativeLocator(double,double).relativeY",Variable,parameter,relativeY
CH.ifa.draw.application.DrawApplication.CH.ifa.draw.application.DrawApplication(java.lang.String).title,Variable,parameter,title
"CH.ifa.draw.standard.ConnectionTool.mouseUp(java.awt.event.MouseEvent,int,int)",Operation,method,"mouseUp(java.awt.event.MouseEvent,int,int)"
CH.ifa.draw.standard.ConnectionTool.createConnection(),Operation,method,createConnection()
CH.ifa.draw.figures.LineConnection.figureRemoved(CH.ifa.draw.framework.FigureChangeEvent).e,Variable,parameter,e
"CH.ifa.draw.standard.EastHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorX",Variable,parameter,anchorX
CH.ifa.draw.standard.CompositeFigure.draw(java.awt.Graphics).g,Variable,parameter,g
"CH.ifa.draw.standard.FigureTransferCommand.insertFigures(java.util.Vector,int,int).dx",Variable,parameter,dx
CH.ifa.draw.standard.SouthEastHandle.CH.ifa.draw.standard.SouthEastHandle(CH.ifa.draw.framework.Figure).owner,Variable,parameter,owner
CH.ifa.draw.standard.StandardDrawing.figureRequestUpdate(CH.ifa.draw.framework.FigureChangeEvent).e,Variable,parameter,e
CH.ifa.draw.samples.net.NodeFigure,Structure,class,NodeFigure
"CH.ifa.draw.application.DrawApplication.createToolButton(java.lang.String,java.lang.String,CH.ifa.draw.framework.Tool).toolName",Variable,parameter,toolName
"CH.ifa.draw.figures.AttributeFigure.setAttribute(java.lang.String,java.lang.Object).name",Variable,parameter,name
CH.ifa.draw.standard.AlignCommand.BOTTOMS,Variable,field,BOTTOMS
"CH.ifa.draw.util.PaletteListener.paletteUserOver(CH.ifa.draw.util.PaletteButton,boolean).inside",Variable,parameter,inside
"CH.ifa.draw.figures.GroupHandle.CH.ifa.draw.figures.GroupHandle(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator)",Constructor,ctor,"CH.ifa.draw.figures.GroupHandle(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator)"
CH.ifa.draw.standard.StandardDrawing.unlock(),Operation,method,unlock()
"CH.ifa.draw.figures.GroupCommand.CH.ifa.draw.figures.GroupCommand(java.lang.String,CH.ifa.draw.framework.DrawingView).name",Variable,parameter,name
"CH.ifa.draw.framework.FigureChangeEvent.CH.ifa.draw.framework.FigureChangeEvent(CH.ifa.draw.framework.Figure,java.awt.Rectangle).r",Variable,parameter,r
"CH.ifa.draw.standard.HandleTracker.mouseDown(java.awt.event.MouseEvent,int,int).y",Variable,parameter,y
CH.ifa.draw.figures.TextFigure.handles(),Operation,method,handles()
CH.ifa.draw.framework.DrawingEditor.drawing(),Operation,method,drawing()
"CH.ifa.draw.standard.CopyCommand.CH.ifa.draw.standard.CopyCommand(java.lang.String,CH.ifa.draw.framework.DrawingView).name",Variable,parameter,name
CH.ifa.draw.util.PaletteIcon.fNormal,Variable,field,fNormal
CH.ifa.draw.applet.DrawApplet.createColorChoice(java.lang.String).attribute,Variable,parameter,attribute
CH.ifa.draw.figures.RectangleFigure.displayBox(),Operation,method,displayBox()
CH.ifa.draw.standard.GridConstrainer.constrainPoint(java.awt.Point).p,Variable,parameter,p
CH.ifa.draw.figures.TextFigure.fIsReadOnly,Variable,field,fIsReadOnly
CH.ifa.draw.standard.CompositeFigure.includes(CH.ifa.draw.framework.Figure),Operation,method,includes(CH.ifa.draw.framework.Figure)
CH.ifa.draw.util.PaletteButton.mousePressed(java.awt.event.MouseEvent).e,Variable,parameter,e
CH.ifa.draw.figures.TextFigure.fOriginY,Variable,field,fOriginY
CH.ifa.draw.standard.RelativeLocator.east(),Operation,method,east()
CH.ifa.draw.applet.DrawApplet.setSelected(CH.ifa.draw.standard.ToolButton),Operation,method,setSelected(CH.ifa.draw.standard.ToolButton)
"CH.ifa.draw.standard.ConnectionHandle.findConnectionTarget(int,int,CH.ifa.draw.framework.Drawing).x",Variable,parameter,x
CH.ifa.draw.figures.EllipseFigure.displayBox(),Operation,method,displayBox()
"CH.ifa.draw.figures.RadiusHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).x",Variable,parameter,x
CH.ifa.draw.util.PaletteButton.reset(),Operation,method,reset()
CH.ifa.draw.contrib.PolygonTool.deactivate(),Operation,method,deactivate()
CH.ifa.draw.figures.PolyLineFigure.removePointAt(int).i,Variable,parameter,i
CH.ifa.draw.standard.DecoratorFigure.decompose(),Operation,method,decompose()
CH.ifa.draw.application.DrawApplication.getSavePath(java.lang.String),Operation,method,getSavePath(java.lang.String)
"CH.ifa.draw.framework.Handle.invokeStart(int,int,CH.ifa.draw.framework.Drawing).drawing",Variable,parameter,drawing
"CH.ifa.draw.samples.pert.PertFigure.setInt(int,int).value",Variable,parameter,value
CH.ifa.draw.standard.CompositeFigure.includes(CH.ifa.draw.framework.Figure).figure,Variable,parameter,figure
CH.ifa.draw.framework.Drawing.orphanAll(java.util.Vector).newFigures,Variable,parameter,newFigures
CH.ifa.draw.util.Geom.EAST,Variable,field,EAST
CH.ifa.draw.standard.ConnectionTool.fPrototype,Variable,field,fPrototype
"CH.ifa.draw.figures.TextTool.mouseUp(java.awt.event.MouseEvent,int,int).e",Variable,parameter,e
CH.ifa.draw.standard.StandardDrawingView.selectionCount(),Operation,method,selectionCount()
CH.ifa.draw.applet.DrawApplet.loadDrawing(java.lang.String).param,Variable,parameter,param
CH.ifa.draw.contrib.TriangleFigure.read(CH.ifa.draw.util.StorableInput).dr,Variable,parameter,dr
CH.ifa.draw.standard.StandardDrawing.remove(CH.ifa.draw.framework.Figure).figure,Variable,parameter,figure
CH.ifa.draw.standard.StandardDrawingView.fBackgrounds,Variable,field,fBackgrounds
CH.ifa.draw.figures.TextTool.fTypingTarget,Variable,field,fTypingTarget
CH.ifa.draw.standard.ToolButton,Structure,class,ToolButton
CH.ifa.draw.figures.TextFigure.figureChanged(CH.ifa.draw.framework.FigureChangeEvent),Operation,method,figureChanged(CH.ifa.draw.framework.FigureChangeEvent)
CH.ifa.draw.samples.pert.PertFigure.initialize(),Operation,method,initialize()
CH.ifa.draw.applet.DrawApplet.setBufferedDisplayUpdate(),Operation,method,setBufferedDisplayUpdate()
"CH.ifa.draw.util.CommandMenu.enable(java.lang.String,boolean).name",Variable,parameter,name
CH.ifa.draw.standard.SelectAreaTracker.drawXORRect(java.awt.Rectangle).r,Variable,parameter,r
"CH.ifa.draw.contrib.PolygonFigure.CH.ifa.draw.contrib.PolygonFigure(int,int).y",Variable,parameter,y
CH.ifa.draw.util.Storable.write(CH.ifa.draw.util.StorableOutput),Operation,method,write(CH.ifa.draw.util.StorableOutput)
CH.ifa.draw.standard.AbstractFigure.size(),Operation,method,size()
"CH.ifa.draw.standard.OffsetLocator.moveBy(int,int)",Operation,method,"moveBy(int,int)"
CH.ifa.draw.standard.RelativeLocator.southWest(),Operation,method,southWest()
CH.ifa.draw.contrib.ChopPolygonConnector.CH.ifa.draw.contrib.ChopPolygonConnector(CH.ifa.draw.framework.Figure).owner,Variable,parameter,owner
CH.ifa.draw.samples.pert.PertFigure.draw(java.awt.Graphics),Operation,method,draw(java.awt.Graphics)
CH.ifa.draw.figures.TextFigure.setFont(java.awt.Font),Operation,method,setFont(java.awt.Font)
CH.ifa.draw.figures.PolyLineFigure.read(CH.ifa.draw.util.StorableInput),Operation,method,read(CH.ifa.draw.util.StorableInput)
CH.ifa.draw.standard.DecoratorFigure.connectedTextLocator(CH.ifa.draw.framework.Figure).text,Variable,parameter,text
CH.ifa.draw.standard.StandardDrawingView.setEditor(CH.ifa.draw.framework.DrawingEditor).editor,Variable,parameter,editor
"CH.ifa.draw.standard.CutCommand.CH.ifa.draw.standard.CutCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)",Constructor,ctor,"CH.ifa.draw.standard.CutCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)"
CH.ifa.draw.standard.CompositeFigure.orphan(CH.ifa.draw.framework.Figure).figure,Variable,parameter,figure
CH.ifa.draw.framework.Drawing.lock(),Operation,method,lock()
"CH.ifa.draw.framework.Drawing.findFigure(java.awt.Rectangle,CH.ifa.draw.framework.Figure)",Operation,method,"findFigure(java.awt.Rectangle,CH.ifa.draw.framework.Figure)"
CH.ifa.draw.util.Geom.east(java.awt.Rectangle),Operation,method,east(java.awt.Rectangle)
CH.ifa.draw.application.DrawApplication.CH.ifa.draw.application.DrawApplication(),Constructor,ctor,CH.ifa.draw.application.DrawApplication()
CH.ifa.draw.figures.TextFigure.getFont(),Operation,method,getFont()
"CH.ifa.draw.framework.ConnectionFigure.startPoint(int,int).y",Variable,parameter,y
CH.ifa.draw.util.StorableInput.readDouble(),Operation,method,readDouble()
CH.ifa.draw.contrib.ChopPolygonConnector.CH.ifa.draw.contrib.ChopPolygonConnector(CH.ifa.draw.framework.Figure),Constructor,ctor,CH.ifa.draw.contrib.ChopPolygonConnector(CH.ifa.draw.framework.Figure)
"CH.ifa.draw.standard.FigureChangeEventMulticaster.CH.ifa.draw.standard.FigureChangeEventMulticaster(java.util.EventListener,java.util.EventListener).b",Variable,parameter,b
CH.ifa.draw.framework.Drawing.addAll(java.util.Vector).newFigures,Variable,parameter,newFigures
"CH.ifa.draw.standard.ChangeConnectionHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
"CH.ifa.draw.standard.ConnectionTool.findConnection(int,int,CH.ifa.draw.framework.Drawing).drawing",Variable,parameter,drawing
"CH.ifa.draw.standard.SendToBackCommand.CH.ifa.draw.standard.SendToBackCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)",Constructor,ctor,"CH.ifa.draw.standard.SendToBackCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)"
CH.ifa.draw.contrib.PolygonFigure.outermostPoint(),Operation,method,outermostPoint()
CH.ifa.draw.samples.pert.PertApplication.main(java.lang.String[]).args,Variable,parameter,args
CH.ifa.draw.framework.ConnectionFigure,Structure,interface,ConnectionFigure
"CH.ifa.draw.figures.FigureAttributes.set(java.lang.String,java.lang.Object)",Operation,method,"set(java.lang.String,java.lang.Object)"
CH.ifa.draw.standard.ToolButton.paintPressed(java.awt.Graphics),Operation,method,paintPressed(java.awt.Graphics)
CH.ifa.draw.util.Storable.read(CH.ifa.draw.util.StorableInput),Operation,method,read(CH.ifa.draw.util.StorableInput)
CH.ifa.draw.standard.AbstractFigure.willChange(),Operation,method,willChange()
"CH.ifa.draw.util.Geom.angleToPoint(java.awt.Rectangle,double).angle",Variable,parameter,angle
CH.ifa.draw.standard.StandardDrawingView.mouseEntered(java.awt.event.MouseEvent).e,Variable,parameter,e
CH.ifa.draw.figures.PolyLineFigure.setStartDecoration(CH.ifa.draw.figures.LineDecoration),Operation,method,setStartDecoration(CH.ifa.draw.figures.LineDecoration)
CH.ifa.draw.standard.DecoratorFigure.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent).e,Variable,parameter,e
CH.ifa.draw.util.Storable.write(CH.ifa.draw.util.StorableOutput).dw,Variable,parameter,dw
CH.ifa.draw.figures.GroupCommand.isExecutable(),Operation,method,isExecutable()
CH.ifa.draw.applet.DrawApplet.createDrawingView(),Operation,method,createDrawingView()
"CH.ifa.draw.standard.SouthWestHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorX",Variable,parameter,anchorX
CH.ifa.draw.framework.Drawing.remove(CH.ifa.draw.framework.Figure).figure,Variable,parameter,figure
CH.ifa.draw.samples.javadraw.URLTool.CH.ifa.draw.samples.javadraw.URLTool(CH.ifa.draw.framework.DrawingView),Constructor,ctor,CH.ifa.draw.samples.javadraw.URLTool(CH.ifa.draw.framework.DrawingView)
CH.ifa.draw.standard.AbstractTool.deactivate(),Operation,method,deactivate()
CH.ifa.draw.standard.BoxHandleKit.northEast(CH.ifa.draw.framework.Figure),Operation,method,northEast(CH.ifa.draw.framework.Figure)
CH.ifa.draw.applet.DrawApplet.fSimpleUpdate,Variable,field,fSimpleUpdate
"CH.ifa.draw.standard.ToolButton.CH.ifa.draw.standard.ToolButton(CH.ifa.draw.util.PaletteListener,java.lang.String,java.lang.String,CH.ifa.draw.framework.Tool).listener",Variable,parameter,listener
CH.ifa.draw.application.DrawApplication.createAlignmentMenu(),Operation,method,createAlignmentMenu()
"CH.ifa.draw.applet.DrawApplet.setTool(CH.ifa.draw.framework.Tool,java.lang.String)",Operation,method,"setTool(CH.ifa.draw.framework.Tool,java.lang.String)"
"CH.ifa.draw.figures.ImageFigure.basicMoveBy(int,int)",Operation,method,"basicMoveBy(int,int)"
CH.ifa.draw.figures.ImageFigure.draw(java.awt.Graphics).g,Variable,parameter,g
"CH.ifa.draw.standard.ChangeConnectionHandle.setPoint(int,int).y",Variable,parameter,y
CH.ifa.draw.util.StorableInput.readColor(),Operation,method,readColor()
CH.ifa.draw.figures.PolyLineFigure,Structure,class,PolyLineFigure
CH.ifa.draw.framework.DrawingView.drawAll(java.awt.Graphics),Operation,method,drawAll(java.awt.Graphics)
"CH.ifa.draw.util.Geom.ovalAngleToPoint(java.awt.Rectangle,double).r",Variable,parameter,r
"CH.ifa.draw.util.Geom.polarToPoint(double,double,double).fx",Variable,parameter,fx
"CH.ifa.draw.contrib.PolygonHandle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorY",Variable,parameter,anchorY
CH.ifa.draw.standard.AbstractLocator.write(CH.ifa.draw.util.StorableOutput),Operation,method,write(CH.ifa.draw.util.StorableOutput)
"CH.ifa.draw.standard.FigureChangeEventMulticaster.remove(CH.ifa.draw.framework.FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener).l",Variable,parameter,l
CH.ifa.draw.figures.NumberTextFigure.setValue(int).value,Variable,parameter,value
CH.ifa.draw.standard.ChangeConnectionHandle,Structure,abstract,ChangeConnectionHandle
"CH.ifa.draw.contrib.PolygonTool.addPoint(int,int)",Operation,method,"addPoint(int,int)"
CH.ifa.draw.figures.ArrowTip.fOuterRadius,Variable,field,fOuterRadius
CH.ifa.draw.samples.pert.PertFigure.write(CH.ifa.draw.util.StorableOutput),Operation,method,write(CH.ifa.draw.util.StorableOutput)
CH.ifa.draw.figures.EllipseFigure.read(CH.ifa.draw.util.StorableInput).dr,Variable,parameter,dr
CH.ifa.draw.samples.javadraw.JavaDrawViewer.fDrawing,Variable,field,fDrawing
CH.ifa.draw.framework.Drawing.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent).e,Variable,parameter,e
"CH.ifa.draw.figures.GroupFigure.basicDisplayBox(java.awt.Point,java.awt.Point).corner",Variable,parameter,corner
CH.ifa.draw.figures.PolyLineFigure.pointAt(int).i,Variable,parameter,i
CH.ifa.draw.standard.AlignCommand.fView,Variable,field,fView
"CH.ifa.draw.standard.CutCommand.CH.ifa.draw.standard.CutCommand(java.lang.String,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
CH.ifa.draw.standard.AbstractFigure.listener(),Operation,method,listener()
CH.ifa.draw.standard.DecoratorFigure.write(CH.ifa.draw.util.StorableOutput),Operation,method,write(CH.ifa.draw.util.StorableOutput)
CH.ifa.draw.standard.AbstractConnector.CH.ifa.draw.standard.AbstractConnector(CH.ifa.draw.framework.Figure).owner,Variable,parameter,owner
CH.ifa.draw.util.Filler.getMinimumSize(),Operation,method,getMinimumSize()
"CH.ifa.draw.figures.PolyLineHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Operation,method,"invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)"
CH.ifa.draw.standard.AbstractFigure.addFigureChangeListener(CH.ifa.draw.framework.FigureChangeListener).l,Variable,parameter,l
CH.ifa.draw.framework.Drawing.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent),Operation,method,figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent)
CH.ifa.draw.standard.NorthHandle,Structure,class,NorthHandle
CH.ifa.draw.util.StorableOutput.fMap,Variable,field,fMap
CH.ifa.draw.standard.NullHandle,Structure,class,NullHandle
CH.ifa.draw.standard.StandardDrawing.fDrawingLockHolder,Variable,field,fDrawingLockHolder
"CH.ifa.draw.standard.NorthHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).y",Variable,parameter,y
"CH.ifa.draw.standard.NorthEastHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorY",Variable,parameter,anchorY
"CH.ifa.draw.standard.ConnectionHandle.findConnectionTarget(int,int,CH.ifa.draw.framework.Drawing).drawing",Variable,parameter,drawing
"CH.ifa.draw.figures.GroupFigure.basicDisplayBox(java.awt.Point,java.awt.Point)",Operation,method,"basicDisplayBox(java.awt.Point,java.awt.Point)"
"CH.ifa.draw.standard.LocatorHandle.CH.ifa.draw.standard.LocatorHandle(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator).owner",Variable,parameter,owner
CH.ifa.draw.framework.Figure.invalidate(),Operation,method,invalidate()
CH.ifa.draw.figures.ImageFigure.drawGhost(java.awt.Graphics).g,Variable,parameter,g
"CH.ifa.draw.contrib.PolygonFigure.splitSegment(int,int).y",Variable,parameter,y
"CH.ifa.draw.contrib.PolygonHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
CH.ifa.draw.application.DrawApplication.guessType(java.lang.String).file,Variable,parameter,file
CH.ifa.draw.standard.StandardDrawingView.update(java.awt.Graphics),Operation,method,update(java.awt.Graphics)
"CH.ifa.draw.standard.DecoratorFigure.basicDisplayBox(java.awt.Point,java.awt.Point).corner",Variable,parameter,corner
CH.ifa.draw.figures.AttributeFigure,Structure,abstract,AttributeFigure
"CH.ifa.draw.figures.ArrowTip.outline(int,int,int,int).x2",Variable,parameter,x2
CH.ifa.draw.framework.DrawingView.remove(CH.ifa.draw.framework.Figure),Operation,method,remove(CH.ifa.draw.framework.Figure)
CH.ifa.draw.framework.FigureChangeListener.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent).e,Variable,parameter,e
"CH.ifa.draw.standard.DuplicateCommand.CH.ifa.draw.standard.DuplicateCommand(java.lang.String,CH.ifa.draw.framework.DrawingView).name",Variable,parameter,name
CH.ifa.draw.standard.EastHandle.CH.ifa.draw.standard.EastHandle(CH.ifa.draw.framework.Figure).owner,Variable,parameter,owner
CH.ifa.draw.application.DrawApplication.createMenus(java.awt.MenuBar),Operation,method,createMenus(java.awt.MenuBar)
CH.ifa.draw.samples.javadraw.JavaDrawApplet.createDrawing(),Operation,method,createDrawing()
"CH.ifa.draw.figures.TextFigure.basicDisplayBox(java.awt.Point,java.awt.Point)",Operation,method,"basicDisplayBox(java.awt.Point,java.awt.Point)"
CH.ifa.draw.figures.TextFigure.figureRemoved(CH.ifa.draw.framework.FigureChangeEvent).e,Variable,parameter,e
CH.ifa.draw.figures.PolyLineConnector,Structure,class,PolyLineConnector
CH.ifa.draw.samples.javadraw.PatternPainter,Structure,class,PatternPainter
CH.ifa.draw.contrib.PolygonTool.CH.ifa.draw.contrib.PolygonTool(CH.ifa.draw.framework.DrawingView).view,Variable,parameter,view
"CH.ifa.draw.samples.pert.PertDependency.handleConnect(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure).start",Variable,parameter,start
"CH.ifa.draw.standard.SouthHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorY",Variable,parameter,anchorY
"CH.ifa.draw.framework.Tool.mouseDown(java.awt.event.MouseEvent,int,int).e",Variable,parameter,e
"CH.ifa.draw.framework.Handle.invokeStep(int,int,CH.ifa.draw.framework.Drawing)",Operation,method,"invokeStep(int,int,CH.ifa.draw.framework.Drawing)"
"CH.ifa.draw.samples.javadraw.URLTool.mouseUp(java.awt.event.MouseEvent,int,int).e",Variable,parameter,e
CH.ifa.draw.samples.pert.PertFigure.readTasks(CH.ifa.draw.util.StorableInput).dr,Variable,parameter,dr
CH.ifa.draw.util.PaletteLayout.fBorder,Variable,field,fBorder
"CH.ifa.draw.util.Geom.intersect(int,int,int,int,int,int,int,int).xc",Variable,parameter,xc
CH.ifa.draw.figures.FigureAttributes.hasDefined(java.lang.String).name,Variable,parameter,name
